text,quadruples
The water did not work and we were told oh its a small tank but NO water came out and if you ran around the shower when it did work you might catch a few drops,"[{'aspect': 'water', 'polarity': 'NEG', 'opinion': 'did not work', 'category': 'ROOM#BATHROOM'}, {'aspect': 'shower', 'polarity': 'NEG', 'opinion': 'drops', 'category': 'ROOM#BATHROOM'}]"
"Cleaning (smell of the room, dirty pool)","[{'aspect': 'Cleaning', 'polarity': 'NEG', 'opinion': 'smell of the room', 'category': 'ROOM#CLEANLINESS'}, {'aspect': 'pool', 'polarity': 'NEG', 'opinion': 'dirty', 'category': 'FACILITY#CLEANLINESS'}]"
"Fantastic pool, breakfast and location - great friendly service","[{'aspect': 'pool', 'polarity': 'POS', 'opinion': 'Fantastic', 'category': 'FACILITY#POOL'}, {'aspect': 'breakfast', 'polarity': 'POS', 'opinion': 'Fantastic', 'category': 'FOOD#TASTE'}, {'aspect': 'location', 'polarity': 'POS', 'opinion': 'Fantastic', 'category': 'LOCATION#GENERAL'}, {'aspect': 'service', 'polarity': 'POS', 'opinion': 'great friendly', 'category': 'SERVICE#HOSPITALITY'}]"
"Everything about the property was amazing! Book it, you will NOT be disappointed","[{'aspect': 'property', 'polarity': 'POS', 'opinion': 'amazing', 'category': 'HOTEL#GENERAL'}]"
"Location, staff","[{'aspect': 'Location', 'polarity': 'POS', 'opinion': 'Location', 'category': 'LOCATION#GENERAL'}, {'aspect': 'staff', 'polarity': 'POS', 'opinion': 'staff', 'category': 'SERVICE#HOSPITALITY'}]"
"Dated, not worth the high price, restaurant was average and no atmosphere. Could only buy beer and cheap wine at extortionate prices.","[{'aspect': 'price', 'polarity': 'NEG', 'opinion': 'not worth', 'category': 'HOTEL#PRICE'}, {'aspect': 'restaurant', 'polarity': 'NEU', 'opinion': 'average', 'category': 'FOOD#TASTE'}, {'aspect': 'atmosphere', 'polarity': 'NEG', 'opinion': 'no', 'category': 'HOTEL#AMBIENCE'}, {'aspect': 'beer', 'polarity': 'NEG', 'opinion': 'cheap', 'category': 'FOOD#PRICE'}, {'aspect': 'wine', 'polarity': 'NEG', 'opinion': 'cheap', 'category': 'FOOD#PRICE'}]"
Fantastic location,"[{'aspect': 'location', 'polarity': 'POS', 'opinion': 'Fantastic', 'category': 'LOCATION#GENERAL'}]"
nothing,"[{'aspect': 'no', 'polarity': 'NEG', 'opinion': 'everything', 'category': 'HOTEL#EXPERIENCE'}]"
"-it’s not Ubud
- nothing match their description
-left 1 day before because I couldn’t stand the poor cleanness of the place.
-they keep the tea pot , tea bags without cover in the bathroom top ( not hygiene at all)
-no hot water
-no wifi at all
-breakfast is disgusting, old and poor quality
-no spa service
-no shuttle to the city
-no safe for solo traveler","[{'aspect': 'place', 'polarity': 'NEG', 'opinion': 'poor cleanness', 'category': 'HOTEL#CLEANLINESS'}, {'aspect': 'tea pot', 'polarity': 'NEG', 'opinion': 'keep', 'category': 'FACILITY#GENERAL'}, {'aspect': 'tea bags', 'polarity': 'NEG', 'opinion': 'without cover', 'category': 'FACILITY#GENERAL'}, {'aspect': 'bathroom top', 'polarity': 'NEG', 'opinion': 'not hygiene', 'category': 'ROOM#BATHROOM'}, {'aspect': 'hot water', 'polarity': 'NEG', 'opinion': 'no', 'category': 'ROOM#BATHROOM'}, {'aspect': 'wifi', 'polarity': 'NEG', 'opinion': 'no', 'category': 'FACILITY#WIFI'}, {'aspect': 'breakfast', 'polarity': 'NEG', 'opinion': 'disgusting', 'category': 'FOOD#TASTE'}, {'aspect': 'quality', 'polarity': 'NEG', 'opinion': 'old', 'category': 'FOOD#TASTE'}, {'aspect': 'spa service', 'polarity': 'NEG', 'opinion': 'poor', 'category': 'FOOD#TASTE'}]"
"Its not 5 star, more like 2-3 star, photos not as per booking.com, hotel is very ran down and not maintained, location is not ubud but 15 mins drive and $5usd taxi each way, breakfast is horrible, not as per reviews, security concerns where if you leave room, need to hang keys outside managers office, we paid for 4 nights but after numerous complaints to booking.com and hotel, no consideration given so we had to leave 2 nights early and move to another hotel , hence lost 2 nights paid fee. The villa has gaps in doors and windows allowing bugs and mosquitoes since its in bushy area, the second floors have 40 stairs with no lifts, hot water comes after 15 mins of tap running, first night the room phone, internet and air condition didn’t work even after numerous complaints, the hotel couldn’t fix it, the hotel has numerous steep stairs outside by pools and other areas with no railings, not safe.
Our holiday was horrible at this hotel and booking.com and hotel denied our complaints and did not consider refund so we left early and lost 2 nights paid accommodation, i have told my family and friends and social media not to come at this hotel and not to use booking.com","[{'aspect': 'hotel', 'polarity': 'NEG', 'opinion': 'not 5 star', 'category': 'HOTEL#MAINTAIN'}, {'aspect': 'breakfast', 'polarity': 'NEG', 'opinion': 'run down', 'category': 'HOTEL#MAINTAIN'}, {'aspect': 'hotel', 'polarity': 'NEG', 'opinion': 'not maintained', 'category': 'FOOD#TASTE'}]"
"Staff are confusing and hard to communicate. Breakfast is ok, restaurant is way overpriced also in USD.","[{'aspect': 'Staff', 'polarity': 'NEG', 'opinion': 'confusing', 'category': 'SERVICE#HOSPITALITY'}, {'aspect': 'Breakfast', 'polarity': 'NEU', 'opinion': 'hard to communicate', 'category': 'SERVICE#HOSPITALITY'}, {'aspect': 'restaurant', 'polarity': 'NEG', 'opinion': 'ok', 'category': 'FOOD#TASTE'}]"
"Comfortable bed, always clean, kind staff, amazing view","[{'aspect': 'bed', 'polarity': 'POS', 'opinion': 'Comfortable', 'category': 'ROOM#BED'}, {'aspect': 'staff', 'polarity': 'POS', 'opinion': 'kind', 'category': 'SERVICE#HOSPITALITY'}, {'aspect': 'view', 'polarity': 'POS', 'opinion': 'amazing', 'category': 'ROOM#VIEW'}]"
"Breakfast wasn’t full filling, very small portions for all meals, prices were based on USD which was unexpected,","[{'aspect': 'Breakfast', 'polarity': 'NEG', 'opinion': 'wasn’t full filling', 'category': 'FOOD#TASTE'}, {'aspect': 'priced', 'polarity': 'NEG', 'opinion': 'expected', 'category': 'HOTEL#PRICE'}]"
The rooms were very good and the ambiance is also decent and cleanly maintained.,"[{'aspect': 'rooms', 'polarity': 'POS', 'opinion': 'good', 'category': 'ROOM#GENERAL'}, {'aspect': 'ambiance', 'polarity': 'POS', 'opinion': 'decent', 'category': 'HOTEL#AMBIENCE'}]"
"The price for the stay was on the higher margin, and they are charging exceptionally high for the food.","[{'aspect': 'price', 'polarity': 'NEG', 'opinion': 'higher', 'category': 'HOTEL#PRICE'}, {'aspect': 'food', 'polarity': 'NEG', 'opinion': 'higher', 'category': 'FOOD#PRICE'}]"
"Spacious and luxurious rooms
Stunning view
Excellent service from the staff
Delicious breakfast buffet
Beautiful gardens and pool area
Staff: The staff were absolutely amazing. They were friendly, helpful, and always went out of their way to make sure we had a great stay.
Owner: The owner was also very kind and attentive. He took the time to introduce himself to us and ask us how our stay was going. He also gave us some great recommendations for places to visit in Ubud.
Breakfast: The breakfast was absolutely delicious. There was a wide variety of food to choose from, including Indonesian, Western, and Asian dishes.
Overall, I had an absolutely amazing stay! I would highly recommend it to anyone looking for a place to stay in Ubud.","[{'aspect': 'rooms', 'polarity': 'POS', 'opinion': 'spacious', 'category': 'ROOM#SPACE'}, {'aspect': 'view', 'polarity': 'POS', 'opinion': 'luxurious', 'category': 'LOCATION#VIEW'}, {'aspect': 'service', 'polarity': 'POS', 'opinion': 'Stunning', 'category': 'SERVICE#GENERAL'}, {'aspect': 'staff', 'polarity': 'POS', 'opinion': 'Excellent', 'category': 'SERVICE#HOSPITALITY'}, {'aspect': 'breakfast buffet', 'polarity': 'POS', 'opinion': 'amazing', 'category': 'SERVICE#HOSPITALITY'}, {'aspect': 'gardens', 'polarity': 'POS', 'opinion': 'delicious', 'category': 'FOOD#TASTE'}, {'aspect': 'pool area', 'polarity': 'POS', 'opinion': 'Beautiful', 'category': 'FACILITY#GENERAL'}]"
"Fantastic location, awesome arts, spectacular views.","[{'aspect': 'location', 'polarity': 'POS', 'opinion': 'Fantastic', 'category': 'LOCATION#GENERAL'}, {'aspect': 'arts', 'polarity': 'POS', 'opinion': 'awesome', 'category': 'LOCATION#ENTERTAINMENT'}, {'aspect': 'views', 'polarity': 'POS', 'opinion': 'spectacular', 'category': 'LOCATION#VIEW'}]"
Food prices marked in USD and I would say seriously overpriced per Bali standards. Breakfast could do with a bit better portions.,"[{'aspect': 'Food prices', 'polarity': 'NEG', 'opinion': 'marked in USD', 'category': 'FOOD#PRICE'}, {'aspect': 'Breakfast', 'polarity': 'NEG', 'opinion': 'overpriced per Bali standards', 'category': 'FOOD#TASTE'}]"
Clean facilities and lovely staff.,"[{'aspect': 'facilities', 'polarity': 'POS', 'opinion': 'Clean', 'category': 'FACILITY#CLEANLINESS'}, {'aspect': 'staff', 'polarity': 'POS', 'opinion': 'lovely', 'category': 'SERVICE#HOSPITALITY'}]"
I felt the room was a bit dated but for just one night it was fine.,"[{'aspect': 'room', 'polarity': 'NEG', 'opinion': 'dated', 'category': 'ROOM#AMBIENCE'}]"
super location on the hill facing thick forests and waterfall. natural beauty. friendly staff. our villa. the villa no 2.,"[{'aspect': 'location', 'polarity': 'POS', 'opinion': 'super', 'category': 'LOCATION#GENERAL'}, {'aspect': 'staff', 'polarity': 'POS', 'opinion': 'friendly', 'category': 'SERVICE#HOSPITALITY'}]"
breakfast should have  be served as buffet,"[{'aspect': 'breakfast', 'polarity': 'NEG', 'opinion': 'should have been served as buffet', 'category': 'FOOD#GENERAL'}]"
"Nice, big, clean and comfortable rooms. Private waterfall in walking distance. Not far from Ubud central and monkey forest. Staff pleasant and helpful. Monkeys in view in the trees from dusk. Cooking class near by.","[{'aspect': 'rooms', 'polarity': 'POS', 'opinion': 'comfortable', 'category': 'ROOM#GENERAL'}, {'aspect': 'Staff', 'polarity': 'POS', 'opinion': 'Nice', 'category': 'ROOM#CLEANLINESS'}, {'aspect': 'Ubud central', 'polarity': 'POS', 'opinion': 'clean', 'category': 'ROOM#EXPERIENCE'}, {'aspect': 'monkey forest', 'polarity': 'POS', 'opinion': 'pleasant', 'category': 'SERVICE#HOSPITALITY'}, {'aspect': 'Staff', 'polarity': 'POS', 'opinion': 'helpful', 'category': 'SERVICE#HOSPITALITY'}, {'aspect': 'Cooking class', 'polarity': 'POS', 'opinion': 'Not far', 'category': 'LOCATION#CENTRAL_CITY'}]"
"The acoustics of the rooms. We had people staying above us and sounded like they were moving furniture around into the early hours. One night it was until 1am so hard to get to sleep!
Didn’t understand the concept of having two menus, one in rupiah and one in dollars.","[{'aspect': 'acoustics', 'polarity': 'NEG', 'opinion': 'sounded like they were moving furniture', 'category': 'ROOM#EXPERIENCE'}, {'aspect': 'people', 'polarity': 'NEG', 'opinion': 'stayed above', 'category': 'SERVICE#HOSPITALITY'}, {'aspect': 'menu', 'polarity': 'NEG', 'opinion': ""didn't understand"", 'category': 'SERVICE#HOSPITALITY'}]"
View and room size,"[{'aspect': 'View', 'polarity': 'POS', 'opinion': 'large', 'category': 'ROOM#VIEW'}, {'aspect': 'room size', 'polarity': 'POS', 'opinion': 'small', 'category': 'ROOM#SPACE'}]"
"Limited options in food Menu
Limited breakfast","[{'aspect': 'options', 'polarity': 'NEG', 'opinion': 'Limited', 'category': 'FOOD#CHOICE'}, {'aspect': 'food', 'polarity': 'NEG', 'opinion': 'Limited', 'category': 'FOOD#CHOICE'}, {'aspect': 'breakfast', 'polarity': 'NEG', 'opinion': 'Limited', 'category': 'FOOD#CHOICE'}]"
"The place is in the middle of the jungle. It is peaceful and visually beautiful. Plus, you have an art gallery inside the resort. The staff are really friendly and helpful. They make you feel welcome and try to assist you as best as they can.","[{'aspect': 'place', 'polarity': 'POS', 'opinion': 'peaceful', 'category': 'HOTEL#AMBIENCE'}, {'aspect': 'staff', 'polarity': 'POS', 'opinion': 'visually beautiful', 'category': 'HOTEL#AMBIENCE'}]"
It's a little bit secluded. But it makes sense since it's in the middle of the jungle.,"[{'aspect': 'jungle', 'polarity': 'NEU', 'opinion': 'in the middle', 'category': 'LOCATION#ATTRACTIONS'}, {'aspect': 'It', 'polarity': 'POS', 'opinion': 'secluded', 'category': 'HOTEL#GENERAL'}]"
Beautiful outlook and staff were very friendly,"[{'aspect': 'staff', 'polarity': 'POS', 'opinion': 'friendly', 'category': 'SERVICE#HOSPITALITY'}]"
It wasn't easy to get in Ubud from the Hotel as traffic was always crazy and the Hotel is outside of Ubud.,"[{'aspect': 'traffic', 'polarity': 'NEG', 'opinion': 'crazy', 'category': 'LOCATION#GENERAL'}, {'aspect': 'Hotel', 'polarity': 'NEG', 'opinion': 'outside of Ubud', 'category': 'LOCATION#GENERAL'}]"
"very friendly staff, clean, organize","[{'aspect': 'staff', 'polarity': 'POS', 'opinion': 'friendly', 'category': 'SERVICE#HOSPITALITY'}]"
Very friendly and helpful staff.,"[{'aspect': 'staff', 'polarity': 'POS', 'opinion': 'helpful', 'category': 'SERVICE#HOSPITALITY'}]"
Very bad internet connection. Food (breakfast) was not great.,"[{'aspect': 'internet connection', 'polarity': 'NEG', 'opinion': 'bad', 'category': 'FACILITY#WIFI'}, {'aspect': 'Food', 'polarity': 'NEG', 'opinion': 'not great', 'category': 'FOOD#TASTE'}, {'aspect': 'breakfast', 'polarity': 'NEG', 'opinion': 'not great', 'category': 'FOOD#TASTE'}]"
The nature next to the hotel was very nice and the resort provided u with a rental scooter.,"[{'aspect': 'nature', 'polarity': 'POS', 'opinion': 'nice', 'category': 'LOCATION#VIEW'}, {'aspect': 'rental scooter', 'polarity': 'POS', 'opinion': 'provided', 'category': 'SERVICE#ASSISTANCE'}]"
"De airconditioning made a lot of noice and the last day it leaked a lot of water all over our clothes. Everything was dripping wet when we came back and it was already late in the evening. There was only one man at the lobby that couldn't speak english good and didn't provide any service. We had to get up at 6 am the next morning for our tour, but instead of sleeping we soend the whole night washing and drying our clothes ourselve. And the hotel didn't even bother telling us that they were sorry or any compensation for the clothes that wete ruined. In my opinion not a 5 star resort and wouldn't come back","[{'aspect': 'airconditioning', 'polarity': 'NEG', 'opinion': 'noice', 'category': 'ROOM#AIRCON'}, {'aspect': 'clothes', 'polarity': 'NEG', 'opinion': 'leaked a lot of water', 'category': 'ROOM#CLEANLINESS'}, {'aspect': 'Everything', 'polarity': 'NEG', 'opinion': 'dripping wet', 'category': 'ROOM#CLEANLINESS'}, {'aspect': 'man', 'polarity': 'NEG', 'opinion': ""can't speak english"", 'category': 'SERVICE#HOSPITALITY'}]"
don’t stay here it’s not comfortable,"[{'aspect': 'stay', 'polarity': 'NEG', 'opinion': 'don’t', 'category': 'HOTEL#EXPERIENCE'}, {'aspect': 'it', 'polarity': 'NEG', 'opinion': 'not comfortable', 'category': 'HOTEL#EXPERIENCE'}]"
"-if you take free breakfast with room…but when you eat breakfast they will take charges…i also paid after free breakfast
-also they don’t give you toothpaste only in this property in bali…I already stay in whole bali from last 10 days in different hotels all they give tooth paste and free breakfast if your breakfast included but they didn’t give you
-swimming pool also lots of insects so you can’t swim here
i am here for 3 days in this property…very bad experience","[{'aspect': 'experience', 'polarity': 'NEG', 'opinion': 'bad', 'category': 'HOTEL#EXPERIENCE'}, {'aspect': 'tooth paste', 'polarity': 'NEG', 'opinion': 'give', 'category': 'SERVICE#AMENITIES'}, {'aspect': 'free breakfast', 'polarity': 'NEG', 'opinion': 'give', 'category': 'FOOD#GENERAL'}, {'aspect': 'swimming pool', 'polarity': 'NEG', 'opinion': 'didn’t give', 'category': 'FACILITY#POOL'}, {'aspect': 'insects', 'polarity': 'NEG', 'opinion': 'lots', 'category': 'HOTEL#EXPERIENCE'}]"
Beautiful location but too far from everything,"[{'aspect': 'location', 'polarity': 'POS', 'opinion': 'Beautiful', 'category': 'LOCATION#GENERAL'}, {'aspect': 'everything', 'polarity': 'NEG', 'opinion': 'too far', 'category': 'LOCATION#GENERAL'}]"
"Booked 2 studios with bath, got basic rooms, no bath, no wifi","[{'aspect': 'rooms', 'polarity': 'NEU', 'opinion': 'basic', 'category': 'ROOM#GENERAL'}, {'aspect': 'bath', 'polarity': 'NEG', 'opinion': 'no', 'category': 'ROOM#BATHROOM'}, {'aspect': 'wifi', 'polarity': 'NEG', 'opinion': 'no', 'category': 'FACILITY#WIFI'}]"
