text,real_labels,predicted_labels
Excellent service .,"[{""aspect"": ""service"", ""opinion"": ""Excellent"", ""polarity"": ""POS"", ""category"": ""SERVICE#GENERAL""}]","[{""aspect"": ""service"", ""polarity"": ""POS"", ""opinion"": ""Excellent"", ""category"": ""SERVICE#GENERAL""}]"
Friendly staffs .,"[{""aspect"": ""staffs"", ""opinion"": ""Friendly"", ""polarity"": ""POS"", ""category"": ""SERVICE#GENERAL""}]","[{""aspect"": ""staffs"", ""polarity"": ""POS"", ""opinion"": ""Friendly"", ""category"": ""SERVICE#GENERAL""}]"
Value for money .,"[{""aspect"": ""money"", ""opinion"": ""Value"", ""polarity"": ""POS"", ""category"": ""HOTEL#PRICE""}]","[{""aspect"": ""money"", ""polarity"": ""POS"", ""opinion"": ""Value"", ""category"": ""HOTEL#PRICE""}]"
There are reasonable varities / menu for breakfast .,"[{""aspect"": ""menu"", ""opinion"": ""varities"", ""polarity"": ""POS"", ""category"": ""FOOD#CHOICE""}]","[{""aspect"": ""breakfast"", ""polarity"": ""POS"", ""opinion"": ""reasonable varities / menu"", ""category"": ""FOOD#CHOICE""}]"
We love everything about this hotel except for the shower floors They are slippery and there is nothing to grab onto if you need to stand on one foot .,"[{""aspect"": ""hotel"", ""opinion"": ""love"", ""polarity"": ""POS"", ""category"": ""HOTEL#GENERAL""}, {""aspect"": ""shower"", ""opinion"": ""slippery"", ""polarity"": ""NEG"", ""category"": ""ROOM#BATHROOM""}]","[{""aspect"": ""shower floors"", ""polarity"": ""NEG"", ""opinion"": ""slippery"", ""category"": ""ROOM#BATHROOM""}]"
They need rubber mats or to roughen up the shower floors .,"[{""aspect"": ""rubber mats"", ""opinion"": ""need"", ""polarity"": ""NEG"", ""category"": ""ROOM#BATHROOM""}]","[{""aspect"": ""shower floors"", ""polarity"": ""NEG"", ""opinion"": ""need rubber mats"", ""category"": ""ROOM#BATHROOM""}]"
Location and service are great ! .,"[{""aspect"": ""Location"", ""opinion"": ""great"", ""polarity"": ""POS"", ""category"": ""LOCATION#GENERAL""}, {""aspect"": ""service"", ""opinion"": ""great"", ""polarity"": ""POS"", ""category"": ""SERVICE#GENERAL""}]","[{""aspect"": ""Location"", ""polarity"": ""POS"", ""opinion"": ""great"", ""category"": ""LOCATION#GENERAL""}, {""aspect"": ""service"", ""polarity"": ""POS"", ""opinion"": ""great"", ""category"": ""SERVICE#GENERAL""}]"
Booked a room for AUD $ 58 as our flight was a late evening departure .,"[{""aspect"": ""room"", ""opinion"": ""Booked"", ""polarity"": ""NEU"", ""category"": ""ROOM#GENERAL""}]","[{""aspect"": ""room"", ""polarity"": ""NEU"", ""opinion"": ""Booked"", ""category"": ""ROOM#GENERAL""}]"
Simple and clean with working aircon and free transfer to the airport that departs on the hour .,"[{""aspect"": ""aircon"", ""opinion"": ""working"", ""polarity"": ""POS"", ""category"": ""ROOM#AIRCON""}]","[{""aspect"": ""aircon"", ""polarity"": ""POS"", ""opinion"": ""working"", ""category"": ""ROOM#AIRCON""}, {""aspect"": ""free transfer"", ""polarity"": ""POS"", ""opinion"": ""free"", ""category"": ""SERVICE#GENERAL""}]"
"We just had a 2 night stay the suite by the pool was great , pool is very clean and large .","[{""aspect"": ""pool"", ""opinion"": ""clean"", ""polarity"": ""POS"", ""category"": ""FACILITY#POOL""}, {""aspect"": ""pool"", ""opinion"": ""large"", ""polarity"": ""POS"", ""category"": ""FACILITY#POOL""}]","[{""aspect"": ""suite"", ""polarity"": ""POS"", ""opinion"": ""great"", ""category"": ""ROOM#GENERAL""}, {""aspect"": ""pool"", ""polarity"": ""POS"", ""opinion"": ""clean"", ""category"": ""FACILITY#POOL""}]"
It was my sons birthday and the staff went out of their way to prepare a birthday cake and presented it with singing he was so excited .,"[{""aspect"": ""staff"", ""opinion"": ""went out of their way"", ""polarity"": ""POS"", ""category"": ""SERVICE#GENERAL""}]","[{""aspect"": ""staff"", ""polarity"": ""POS"", ""opinion"": ""out of their way"", ""category"": ""SERVICE#GENERAL""}]"
All around a great two nights and standard of room and small gym was better than expected .,"[{""aspect"": ""standard"", ""opinion"": ""better than expected"", ""polarity"": ""POS"", ""category"": ""HOTEL#GENERAL""}]","[{""aspect"": ""room"", ""polarity"": ""NEU"", ""opinion"": ""standard"", ""category"": ""ROOM#GENERAL""}, {""aspect"": ""gym"", ""polarity"": ""NEU"", ""opinion"": ""better"", ""category"": ""FACILITY#GENERAL""}]"
Great location especially with airport shuttle .,"[{""aspect"": ""location"", ""opinion"": ""Great"", ""polarity"": ""POS"", ""category"": ""LOCATION#GENERAL""}]","[{""aspect"": ""location"", ""polarity"": ""POS"", ""opinion"": ""Great"", ""category"": ""LOCATION#GENERAL""}]"
"The hotel is now very over priced , it has nearly doubled in price over the last year or 2 .","[{""aspect"": ""priced"", ""opinion"": ""over"", ""polarity"": ""NEG"", ""category"": ""HOTEL#PRICE""}]","[{""aspect"": ""hotel"", ""polarity"": ""NEG"", ""opinion"": ""over priced"", ""category"": ""HOTEL#PRICE""}]"
Excellent service all around and very convenient to the airport .,"[{""aspect"": ""service"", ""opinion"": ""service"", ""polarity"": ""POS"", ""category"": ""SERVICE#GENERAL""}]","[{""aspect"": ""service"", ""polarity"": ""POS"", ""opinion"": ""Excellent"", ""category"": ""SERVICE#GENERAL""}, {""aspect"": ""airport"", ""polarity"": ""POS"", ""opinion"": ""convenient"", ""category"": ""LOCATION#TRANSPORT_HUB""}]"
They organised a driver for me to visit Bali Bird Park at a reasonable rate .,"[{""aspect"": ""rate"", ""opinion"": ""reasonable"", ""polarity"": ""NEU"", ""category"": ""HOTEL#PRICE""}]","[{""aspect"": ""driver"", ""polarity"": ""POS"", ""opinion"": ""reasonable rate"", ""category"": ""SERVICE#GENERAL""}]"
"Breakfast was ok , both western and local options in a buffet .","[{""aspect"": ""Breakfast"", ""opinion"": ""ok"", ""polarity"": ""NEU"", ""category"": ""FOOD#TASTE""}]","[{""aspect"": ""Breakfast"", ""polarity"": ""NEU"", ""opinion"": ""ok"", ""category"": ""FOOD#TASTE""}]"
"Clean room , comfortable bed , nice food and extremely helpful staff .","[{""aspect"": ""room"", ""opinion"": ""Clean"", ""polarity"": ""POS"", ""category"": ""ROOM#CLEANLINESS""}, {""aspect"": ""bed"", ""opinion"": ""comfortable"", ""polarity"": ""POS"", ""category"": ""ROOM#BED""}, {""aspect"": ""food"", ""opinion"": ""nice"", ""polarity"": ""POS"", ""category"": ""FOOD#TASTE""}, {""aspect"": ""staff"", ""opinion"": ""helpful"", ""polarity"": ""POS"", ""category"": ""SERVICE#GENERAL""}]","[{""aspect"": ""room"", ""polarity"": ""POS"", ""opinion"": ""Clean"", ""category"": ""ROOM#CLEANLINESS""}, {""aspect"": ""bed"", ""polarity"": ""POS"", ""opinion"": ""comfortable"", ""category"": ""ROOM#BED""}, {""aspect"": ""food"", ""polarity"": ""POS"", ""opinion"": ""nice"", ""category"": ""FOOD#TASTE""}, {""aspect"": ""staff"", ""polarity"": ""POS"", ""opinion"": ""helpful"", ""category"": ""SERVICE#GENERAL""}]"
Left a purse in room on return to Australia and a staff member has gone way beyond expectations in getting funds back to us .,"[{""aspect"": ""staff"", ""opinion"": ""beyond expectations"", ""polarity"": ""POS"", ""category"": ""SERVICE#GENERAL""}]","[{""aspect"": ""staff member"", ""polarity"": ""POS"", ""opinion"": ""beyond expectations"", ""category"": ""SERVICE#GENERAL""}]"
"The room is nice and and very clean , though some amenities could use some update .","[{""aspect"": ""room"", ""opinion"": ""nice"", ""polarity"": ""POS"", ""category"": ""ROOM#GENERAL""}, {""aspect"": ""room"", ""opinion"": ""clean"", ""polarity"": ""POS"", ""category"": ""ROOM#CLEANLINESS""}, {""aspect"": ""amenities"", ""opinion"": ""could use some update"", ""polarity"": ""NEG"", ""category"": ""FACILITY#MAINTAIN""}]","[{""aspect"": ""room"", ""polarity"": ""POS"", ""opinion"": ""nice"", ""category"": ""ROOM#GENERAL""}, {""aspect"": ""amenities"", ""polarity"": ""NEG"", ""opinion"": ""clean"", ""category"": ""ROOM#CLEANLINESS""}]"
"The staff is very friendly and helpful , making check in process smooth and easy .","[{""aspect"": ""staff"", ""opinion"": ""friendly"", ""polarity"": ""POS"", ""category"": ""SERVICE#GENERAL""}, {""aspect"": ""staff"", ""opinion"": ""helpful"", ""polarity"": ""POS"", ""category"": ""SERVICE#GENERAL""}]","[{""aspect"": ""staff"", ""polarity"": ""POS"", ""opinion"": ""friendly"", ""category"": ""SERVICE#GENERAL""}, {""aspect"": ""check in"", ""polarity"": ""POS"", ""opinion"": ""helpful"", ""category"": ""SERVICE#GENERAL""}]"
Breakfast area is very comfortable with many varieties of choices .,"[{""aspect"": ""Breakfast"", ""opinion"": ""comfortable"", ""polarity"": ""POS"", ""category"": ""FOOD#GENERAL""}, {""aspect"": ""Breakfast"", ""opinion"": ""varieties"", ""polarity"": ""POS"", ""category"": ""FOOD#CHOICE""}]","[{""aspect"": ""Breakfast area"", ""polarity"": ""POS"", ""opinion"": ""comfortable"", ""category"": ""FOOD#GENERAL""}]"
Great hotel for transit .,"[{""aspect"": ""hotel"", ""opinion"": ""Great"", ""polarity"": ""POS"", ""category"": ""HOTEL#GENERAL""}]","[{""aspect"": ""hotel"", ""polarity"": ""POS"", ""opinion"": ""Great"", ""category"": ""HOTEL#GENERAL""}]"
Lonely staff too .,"[{""aspect"": ""staff"", ""opinion"": ""Lonely"", ""polarity"": ""NEG"", ""category"": ""SERVICE#GENERAL""}]","[{""aspect"": ""staff"", ""polarity"": ""NEG"", ""opinion"": ""Lonely"", ""category"": ""SERVICE#GENERAL""}]"
"Arrived near midnight and left the next morning Lots of amenities , swimming pool , gym , etc Room kinda small but clean but well equipped .","[{""aspect"": ""amenities"", ""opinion"": ""Lots"", ""polarity"": ""POS"", ""category"": ""ROOM#AMENITIES""}, {""aspect"": ""Room"", ""opinion"": ""small"", ""polarity"": ""NEG"", ""category"": ""ROOM#SPACE""}, {""aspect"": ""Room"", ""opinion"": ""clean"", ""polarity"": ""NEG"", ""category"": ""ROOM#CLEANLINESS""}, {""aspect"": ""Room"", ""opinion"": ""well equipped"", ""polarity"": ""NEG"", ""category"": ""ROOM#AMENITIES""}]","[{""aspect"": ""Room"", ""polarity"": ""NEG"", ""opinion"": ""small"", ""category"": ""ROOM#SPACE""}]"
Free water dispenser provided throughout .,"[{""aspect"": ""water dispenser"", ""opinion"": ""Free"", ""polarity"": ""POS"", ""category"": ""ROOM#AMENITIES""}]","[{""aspect"": ""water dispenser"", ""polarity"": ""POS"", ""opinion"": ""Free"", ""category"": ""FACILITY#GENERAL""}]"
Everyone at the hotel are very friendly .,"[{""aspect"": ""Everyone"", ""opinion"": ""friendly"", ""polarity"": ""POS"", ""category"": ""SERVICE#GENERAL""}]","[{""aspect"": ""Everyone"", ""polarity"": ""POS"", ""opinion"": ""friendly"", ""category"": ""SERVICE#GENERAL""}]"
"Facilities are okay , except that I heard unpleasant noise during night .","[{""aspect"": ""Facilities"", ""opinion"": ""okay"", ""polarity"": ""NEU"", ""category"": ""FACILITY#GENERAL""}, {""aspect"": ""noise"", ""opinion"": ""unpleasant"", ""polarity"": ""NEG"", ""category"": ""EXPERIENCE,AMBIENCE""}]","[{""aspect"": ""Facilities"", ""polarity"": ""NEU"", ""opinion"": ""okay"", ""category"": ""FACILITY#GENERAL""}]"
Clean room and super friendly staff .,"[{""aspect"": ""room"", ""opinion"": ""Clean"", ""polarity"": ""POS"", ""category"": ""ROOM#CLEANLINESS""}, {""aspect"": ""staff"", ""opinion"": ""friendly"", ""polarity"": ""POS"", ""category"": ""SERVICE#GENERAL""}]","[{""aspect"": ""room"", ""polarity"": ""POS"", ""opinion"": ""Clean"", ""category"": ""ROOM#CLEANLINESS""}, {""aspect"": ""staff"", ""polarity"": ""POS"", ""opinion"": ""friendly"", ""category"": ""SERVICE#GENERAL""}]"
After COVID their service has gone up that extra notch .,"[{""aspect"": ""service"", ""opinion"": ""gone up"", ""polarity"": ""POS"", ""category"": ""SERVICE#GENERAL""}]","[{""aspect"": ""service"", ""polarity"": ""POS"", ""opinion"": ""extra notch"", ""category"": ""SERVICE#GENERAL""}]"
"Staff are friendly , check in is smooth , rooms are clean and spacious .","[{""aspect"": ""Staff"", ""opinion"": ""friendly"", ""polarity"": ""POS"", ""category"": ""SERVICE#GENERAL""}, {""aspect"": ""check in"", ""opinion"": ""smooth"", ""polarity"": ""POS"", ""category"": ""SERVICE#GENERAL""}, {""aspect"": ""rooms"", ""opinion"": ""clean"", ""polarity"": ""POS"", ""category"": ""ROOM#CLEANLINESS""}, {""aspect"": ""rooms"", ""opinion"": ""spacious"", ""polarity"": ""POS"", ""category"": ""ROOM#SPACE""}]","[{""aspect"": ""Staff"", ""polarity"": ""POS"", ""opinion"": ""friendly"", ""category"": ""SERVICE#GENERAL""}, {""aspect"": ""check in"", ""polarity"": ""POS"", ""opinion"": ""smooth"", ""category"": ""SERVICE#GENERAL""}, {""aspect"": ""rooms"", ""polarity"": ""POS"", ""opinion"": ""clean"", ""category"": ""ROOM#CLEANLINESS""}]"
A Very good experience stay .,"[{""aspect"": ""experience"", ""opinion"": ""good"", ""polarity"": ""POS"", ""category"": ""EXPERIENCE,AMBIENCE""}]","[{""aspect"": ""experience"", ""polarity"": ""POS"", ""opinion"": ""good"", ""category"": ""EXPERIENCE,AMBIENCE""}]"
"Room clean , food are ok .","[{""aspect"": ""Room"", ""opinion"": ""clean"", ""polarity"": ""POS"", ""category"": ""ROOM#CLEANLINESS""}, {""aspect"": ""food"", ""opinion"": ""ok"", ""polarity"": ""NEU"", ""category"": ""FOOD#TASTE""}]","[{""aspect"": ""Room"", ""polarity"": ""POS"", ""opinion"": ""clean"", ""category"": ""ROOM#CLEANLINESS""}, {""aspect"": ""food"", ""polarity"": ""NEU"", ""opinion"": ""ok"", ""category"": ""FOOD#TASTE""}]"
Service excellent .,"[{""aspect"": ""Service"", ""opinion"": ""excellent"", ""polarity"": ""POS"", ""category"": ""SERVICE#GENERAL""}]","[{""aspect"": ""Service"", ""polarity"": ""POS"", ""opinion"": ""excellent"", ""category"": ""SERVICE#GENERAL""}]"
"All staff are very friendly , thank you to all staff of Harris Hotel Kuta Tuban .","[{""aspect"": ""staff"", ""opinion"": ""friendly"", ""polarity"": ""POS"", ""category"": ""SERVICE#GENERAL""}]","[{""aspect"": ""staff"", ""polarity"": ""POS"", ""opinion"": ""friendly"", ""category"": ""SERVICE#GENERAL""}]"
"Nice room , with aircon and Tv .","[{""aspect"": ""room"", ""opinion"": ""Nice"", ""polarity"": ""POS"", ""category"": ""ROOM#GENERAL""}, {""aspect"": ""aircon"", ""opinion"": ""with"", ""polarity"": ""NEU"", ""category"": ""ROOM#AIRCON""}, {""aspect"": ""Tv"", ""opinion"": ""with"", ""polarity"": ""NEU"", ""category"": ""ROOM#FACILITY""}]","[{""aspect"": ""room"", ""polarity"": ""POS"", ""opinion"": ""Nice"", ""category"": ""ROOM#GENERAL""}]"
Buffet breakfast with a lot of variety and good coffee .,"[{""aspect"": ""breakfast"", ""opinion"": ""variety"", ""polarity"": ""POS"", ""category"": ""FOOD#GENERAL""}, {""aspect"": ""coffee"", ""opinion"": ""good"", ""polarity"": ""POS"", ""category"": ""FOOD#TASTE""}]","[{""aspect"": ""breakfast"", ""polarity"": ""POS"", ""opinion"": ""lot of variety"", ""category"": ""FOOD#CHOICE""}, {""aspect"": ""coffee"", ""polarity"": ""POS"", ""opinion"": ""good"", ""category"": ""FOOD#TASTE""}]"
"Drainage smell in rooms , fungus on walls , filthy bathroom .","[{""aspect"": ""rooms"", ""opinion"": ""smell"", ""polarity"": ""NEG"", ""category"": ""ROOM#CLEANLINESS""}, {""aspect"": ""walls"", ""opinion"": ""fungus"", ""polarity"": ""NEG"", ""category"": ""ROOM#CLEANLINESS""}, {""aspect"": ""bathroom"", ""opinion"": ""filthy"", ""polarity"": ""NEG"", ""category"": ""ROOM#BATHROOM""}]","[{""aspect"": ""rooms"", ""polarity"": ""NEG"", ""opinion"": ""Drainage smell"", ""category"": ""ROOM#CLEANLINESS""}, {""aspect"": ""walls"", ""polarity"": ""NEG"", ""opinion"": ""fungus"", ""category"": ""ROOM#CLEANLINESS""}, {""aspect"": ""bathroom"", ""polarity"": ""NEG"", ""opinion"": ""filthy"", ""category"": ""ROOM#BATHROOM""}]"
"Mattress old and bulky , so are pillow .","[{""aspect"": ""old"", ""opinion"": ""and"", ""polarity"": ""NEG"", ""category"": ""HOTEL#MAINTAIN""}, {""aspect"": ""old"", ""opinion"": """", ""polarity"": ""NEG"", ""category"": ""HOTEL#MAINTAIN""}, {""aspect"": ""."", ""opinion"": ""and"", ""polarity"": ""NEG"", ""category"": ""HOTEL#GENERAL""}]","[{""aspect"": ""Mattress"", ""polarity"": ""NEG"", ""opinion"": ""old"", ""category"": ""ROOM#BED""}, {""aspect"": ""pillow"", ""polarity"": ""NEG"", ""opinion"": ""bulky"", ""category"": ""ROOM#BED""}]"
AC barely cooling .,"[{""aspect"": ""barely"", ""opinion"": ""cooling ."", ""polarity"": ""NEG"", ""category"": ""ROOM#AIRCON""}]","[{""aspect"": ""AC"", ""polarity"": ""NEG"", ""opinion"": ""barely cooling"", ""category"": ""ROOM#AIRCON""}]"
"We stayed on October 25 2018 and while we were eating breakfast , somebody went into our room and stole more than $ 1000 .","[{""aspect"": ""somebody"", ""opinion"": ""stole"", ""polarity"": ""NEG"", ""category"": ""HOTEL#GENERAL""}]","[{""aspect"": ""room"", ""polarity"": ""NEG"", ""opinion"": ""stole"", ""category"": ""EXPERIENCE,AMBIENCE""}]"
Air Conditioner was repaired after two days on repeated complaints .,"[{""aspect"": ""Air Conditioner"", ""opinion"": ""complaints"", ""polarity"": ""NEG"", ""category"": ""ROOM#AIRCON""}]","[{""aspect"": ""Air Conditioner"", ""polarity"": ""NEG"", ""opinion"": ""repaired"", ""category"": ""ROOM#AIRCON""}]"
Long waiting for serving lunch from Ala Carte Menu .,"[{""aspect"": ""lunch"", ""opinion"": ""Long waiting"", ""polarity"": ""NEG"", ""category"": ""FOOD#GENERAL""}]","[{""aspect"": ""waiting"", ""polarity"": ""NEG"", ""opinion"": ""Long"", ""category"": ""SERVICE#GENERAL""}]"
Bed for Kid wasn ' t good .,"[{""aspect"": ""Bed"", ""opinion"": ""wasn ' t good"", ""polarity"": ""NEG"", ""category"": ""ROOM#BED""}]","[{""aspect"": ""Bed for Kid"", ""polarity"": ""NEG"", ""opinion"": ""wasn't good"", ""category"": ""ROOM#BED""}]"
Room makeup wasn ' t done efficiently .,"[{""aspect"": ""Room makeup"", ""opinion"": ""wasn ' t done"", ""polarity"": ""NEG"", ""category"": ""ROOM#MAINTAIN""}]","[{""aspect"": ""Room makeup"", ""polarity"": ""NEG"", ""opinion"": ""wasn't done efficiently"", ""category"": ""ROOM#MAINTAIN""}]"
Sudden Hot Water used to come in Shower ! Multiple time we had to activate the Key Cards .,"[{""aspect"": ""Hot Water"", ""opinion"": ""used to come"", ""polarity"": ""NEG"", ""category"": ""ROOM#BATHROOM""}, {""aspect"": ""Key Cards"", ""opinion"": ""had to activate"", ""polarity"": ""NEG"", ""category"": ""ROOM#AMENITIES""}]","[{""aspect"": ""Shower"", ""polarity"": ""NEG"", ""opinion"": ""Sudden Hot Water"", ""category"": ""ROOM#BATHROOM""}]"
"at the neck of bali island , this awesome location provides easy access to both north and south bali .","[{""aspect"": ""location"", ""opinion"": ""awesome"", ""polarity"": ""POS"", ""category"": ""LOCATION#GENERAL""}]","[{""aspect"": ""location"", ""polarity"": ""POS"", ""opinion"": ""awesome"", ""category"": ""LOCATION#GENERAL""}]"
hotel needs to re - touch for some repairs .,"[{""aspect"": ""hotel"", ""opinion"": ""needs to re - touch"", ""polarity"": ""NEG"", ""category"": ""HOTEL#MAINTAIN""}]","[{""aspect"": ""hotel"", ""polarity"": ""NEG"", ""opinion"": ""needs to re - touch"", ""category"": ""HOTEL#MAINTAIN""}]"
Easy access to hotel via airport shuttle .,"[{""aspect"": ""hotel"", ""opinion"": ""Easy access"", ""polarity"": ""POS"", ""category"": ""LOCATION#TRANSPORT_HUB""}]","[{""aspect"": ""hotel"", ""polarity"": ""POS"", ""opinion"": ""Easy access"", ""category"": ""LOCATION#TRANSPORT_HUB""}]"
"Friendly , helpful reception staff .","[{""aspect"": ""staff"", ""opinion"": ""Friendly"", ""polarity"": ""POS"", ""category"": ""SERVICE#GENERAL""}, {""aspect"": ""staff"", ""opinion"": ""helpful"", ""polarity"": ""POS"", ""category"": ""SERVICE#GENERAL""}]","[{""aspect"": ""staff"", ""polarity"": ""POS"", ""opinion"": ""helpful"", ""category"": ""SERVICE#GENERAL""}]"
"Spacious , clean ( if basic ) room .","[{""aspect"": ""room"", ""opinion"": ""Spacious"", ""polarity"": ""POS"", ""category"": ""ROOM#SPACE""}, {""aspect"": ""room"", ""opinion"": ""clean"", ""polarity"": ""POS"", ""category"": ""ROOM#CLEANLINESS""}]","[{""aspect"": ""room"", ""polarity"": ""POS"", ""opinion"": ""Spacious"", ""category"": ""ROOM#SPACE""}]"
Breakfast was OK .,"[{""aspect"": ""Breakfast"", ""opinion"": ""OK"", ""polarity"": ""NEU"", ""category"": ""FOOD#TASTE""}]","[{""aspect"": ""Breakfast"", ""polarity"": ""NEU"", ""opinion"": ""OK"", ""category"": ""FOOD#TASTE""}]"
The hotel is conveniently located close to Denpasar airport and is a good place to stay for one night if transiting or catching an early flight .,"[{""aspect"": ""hotel"", ""opinion"": ""conveniently located"", ""polarity"": ""POS"", ""category"": ""LOCATION#TRANSPORT_HUB""}]","[{""aspect"": ""located"", ""polarity"": ""POS"", ""opinion"": ""conveniently"", ""category"": ""LOCATION#GENERAL""}, {""aspect"": ""airport"", ""polarity"": ""POS"", ""opinion"": ""close"", ""category"": ""LOCATION#TRANSPORT_HUB""}]"
The rooms were simple and adequately clean - the halls were fairly run down .,"[{""aspect"": ""rooms"", ""opinion"": ""simple"", ""polarity"": ""POS"", ""category"": ""ROOM#GENERAL""}, {""aspect"": ""rooms"", ""opinion"": ""clean"", ""polarity"": ""POS"", ""category"": ""ROOM#CLEANLINESS""}, {""aspect"": ""halls"", ""opinion"": ""run down"", ""polarity"": ""NEG"", ""category"": ""ROOM#GENERAL""}]","[{""aspect"": ""rooms"", ""polarity"": ""NEU"", ""opinion"": ""simple"", ""category"": ""ROOM#GENERAL""}, {""aspect"": ""halls"", ""polarity"": ""POS"", ""opinion"": ""clean"", ""category"": ""ROOM#CLEANLINESS""}]"
The rooms facing the pool can be fairly load as the sound echoes a lot .,"[{""aspect"": ""sound"", ""opinion"": ""echoes"", ""polarity"": ""NEG"", ""category"": ""ROOM#GENERAL""}]","[{""aspect"": ""rooms facing the pool"", ""polarity"": ""NEG"", ""opinion"": ""fairly load"", ""category"": ""EXPERIENCE,AMBIENCE""}]"
Staff was friendly .,"[{""aspect"": ""Staff"", ""opinion"": ""friendly"", ""polarity"": ""POS"", ""category"": ""SERVICE#GENERAL""}]","[{""aspect"": ""Staff"", ""polarity"": ""POS"", ""opinion"": ""friendly"", ""category"": ""SERVICE#GENERAL""}]"
The room were adequate in size .,"[{""aspect"": ""room"", ""opinion"": ""adequate"", ""polarity"": ""POS"", ""category"": ""ROOM#GENERAL""}]","[{""aspect"": ""room"", ""polarity"": ""POS"", ""opinion"": ""adequate in size"", ""category"": ""ROOM#SPACE""}]"
The room was dusty and the towls not white .,"[{""aspect"": ""room"", ""opinion"": ""dusty"", ""polarity"": ""NEG"", ""category"": ""ROOM#CLEANLINESS""}, {""aspect"": ""towls"", ""opinion"": ""not white"", ""polarity"": ""NEG"", ""category"": ""ROOM#AMENITIES""}]","[{""aspect"": ""room"", ""polarity"": ""NEG"", ""opinion"": ""dusty"", ""category"": ""ROOM#CLEANLINESS""}, {""aspect"": ""towls"", ""polarity"": ""NEG"", ""opinion"": ""not white"", ""category"": ""ROOM#CLEANLINESS""}]"
The bathroom needs a good clean to remove soap stains off the bathroom door .,"[{""aspect"": ""bathroom"", ""opinion"": ""needs a good clean"", ""polarity"": ""NEG"", ""category"": ""ROOM#BATHROOM""}]","[{""aspect"": ""bathroom"", ""polarity"": ""NEG"", ""opinion"": ""needs a good clean"", ""category"": ""ROOM#BATHROOM""}]"
A Hotel in a good location .,"[{""aspect"": ""."", ""opinion"": ""good"", ""polarity"": ""POS"", ""category"": ""HOTEL#GENERAL""}]","[{""aspect"": ""location"", ""polarity"": ""POS"", ""opinion"": ""good"", ""category"": ""LOCATION#GENERAL""}]"
Good service but needs attention when it comes to room cleaning .,"[{""aspect"": ""service"", ""opinion"": ""Good"", ""polarity"": ""POS"", ""category"": ""SERVICE#GENERAL""}, {""aspect"": ""room cleaning"", ""opinion"": ""needs attention"", ""polarity"": ""POS"", ""category"": ""SERVICE#GENERAL""}]","[{""aspect"": ""service"", ""polarity"": ""POS"", ""opinion"": ""Good"", ""category"": ""SERVICE#GENERAL""}, {""aspect"": ""room cleaning"", ""polarity"": ""NEG"", ""opinion"": ""needs attention"", ""category"": ""ROOM#CLEANLINESS""}]"
"Transit for 5 hours in Bali , booked this hotel from online travel agent .","[{""aspect"": ""hotel"", ""opinion"": ""booked"", ""polarity"": ""NEU"", ""category"": ""HOTEL#GENERAL""}]","[{""aspect"": ""hotel"", ""polarity"": ""NEU"", ""opinion"": ""booked"", ""category"": ""HOTEL#GENERAL""}]"
the room is clean .,"[{""aspect"": ""room"", ""opinion"": ""clean"", ""polarity"": ""POS"", ""category"": ""ROOM#CLEANLINESS""}]","[{""aspect"": ""room"", ""polarity"": ""POS"", ""opinion"": ""clean"", ""category"": ""ROOM#CLEANLINESS""}]"
the environment is peaceful .,"[{""aspect"": ""environment"", ""opinion"": ""peaceful"", ""polarity"": ""POS"", ""category"": ""EXPERIENCE,AMBIENCE""}]","[{""aspect"": ""environment"", ""polarity"": ""POS"", ""opinion"": ""peaceful"", ""category"": ""EXPERIENCE,AMBIENCE""}]"
"Service is good , food is good , and pool / spa good .","[{""aspect"": ""Service"", ""opinion"": ""good"", ""polarity"": ""POS"", ""category"": ""SERVICE#GENERAL""}, {""aspect"": ""food"", ""opinion"": ""good"", ""polarity"": ""POS"", ""category"": ""FOOD#TASTE""}, {""aspect"": ""pool"", ""opinion"": ""good"", ""polarity"": ""POS"", ""category"": ""FACILITY#POOL""}, {""aspect"": ""spa"", ""opinion"": ""good"", ""polarity"": ""POS"", ""category"": ""SERVICE#GENERAL""}]","[{""aspect"": ""Service"", ""polarity"": ""POS"", ""opinion"": ""good"", ""category"": ""SERVICE#GENERAL""}, {""aspect"": ""food"", ""polarity"": ""POS"", ""opinion"": ""good"", ""category"": ""FOOD#TASTE""}, {""aspect"": ""pool / spa"", ""polarity"": ""POS"", ""opinion"": ""good"", ""category"": ""FACILITY#POOL""}]"
room is clean and efficient .,"[{""aspect"": ""room"", ""opinion"": ""clean"", ""polarity"": ""POS"", ""category"": ""ROOM#CLEANLINESS""}, {""aspect"": ""room"", ""opinion"": ""efficient"", ""polarity"": ""POS"", ""category"": ""ROOM#GENERAL""}]","[{""aspect"": ""room"", ""polarity"": ""POS"", ""opinion"": ""clean"", ""category"": ""ROOM#CLEANLINESS""}]"
This hotel offers excellent 24 hour airport service for arrivals and departures .,"[{""aspect"": ""airport service"", ""opinion"": ""excellent"", ""polarity"": ""POS"", ""category"": ""SERVICE#GENERAL""}]","[{""aspect"": ""airport service"", ""polarity"": ""POS"", ""opinion"": ""excellent"", ""category"": ""SERVICE#GENERAL""}]"
